pid,creator,age,stimuli,inverted,filename,filepath,blip_caption,blip_caption_correct,gpt_caption,gpt_caption_correct,gpt_caption_confidence,originality_audra,originality_ocs,percentile_ocs,category1,category2,category3,confidence,creativity,creativity2,used_stimulus,line_thickness,ink_density,ink_fraction_inside_stimulus,number_of_components,number_of_lines,dist_from_base_caption_gtelarge,dist_from_base_caption_gte,dist_from_base_caption_stella,dist_from_base_shape_dino,dist_from_base_shape_clip,text_10NN_gtelarge,image_10NN_dino,image_10NN_clip,inverse_category_frequency,inverse_cluster_frequency_gtelarge,gpt_hard_to_interpret,category_hard_to_interpret,mean_creativity,mean_originality,subgroup
3023,children,4.0,G,False,3023.png,../data/children/stimuli_G/3023.png,drawing of a person holding an umbrella in the rain,,Hard to interpret,,1,0.283443033695221,0.25,0.0,tracing,,,2.0,0.0,0,0.0,3.67256140191313,1.428125,0.93364789147744,5,3,0.248445093631744,0.458286789553569,0.628205180168152,0.478691467275864,0.106185240376946,0.0,0.25850353,0.09458759,148.0,2.63414634146341,1,1,0.0,0.2667215168476105,pre-schematic
3024,children,4.0,G,False,3024.png,../data/children/stimuli_G/3024.png,drawing of a person holding an umbrella with a white background,,Semi-circle with two vertical rectangular shapes below it,,4,0.310801714658737,0.26,0.0,completing,,,1.0,0.0,2,0.5,3.8509928016347,1.495625,0.961383285302594,3,4,0.168668011585705,0.357111077222558,0.425481174857545,0.329620538472981,0.119923744545549,0.13517995,0.2502523,0.10916581,12.3333333333333,6.35294117647059,0,0,0.25,0.2854008573293685,pre-schematic
3025,children,4.0,G,False,3025.png,../data/children/stimuli_G/3025.png,a drawing of a person standing in front of a light bulb,,Hard to interpret,,1,0.559618234634399,0.77,97.0,abstract doodle/hard to interpret,eye,lines,2.0,0.0,2,0.0,4.35020788232547,7.494375,0.154092307692308,18,13,0.248445093631744,0.458286789553569,0.628205180168152,0.566159747188565,0.253499465533092,0.0,0.3632092,0.14777172,3.21739130434783,2.63414634146341,1,1,0.25,0.6648091173171995,pre-schematic
3026,children,5.0,G,False,3026.png,../data/children/stimuli_G/3026.png,there is a drawing of a bird with a nest on it,,Hard to interpret,,2,0.440022647380829,0.5,47.0,abstract doodle/hard to interpret,,,2.0,0.0,2,0.5,22.1490627682238,19.1,0.928033602986932,2,12,0.248445093631744,0.458286789553569,0.628205180168152,0.701598840198262,0.279306073371958,0.0,0.30388322,0.16278261,3.21739130434783,2.63414634146341,1,1,0.25,0.47001132369041454,pre-schematic
3028,children,4.0,G,False,3028.png,../data/children/stimuli_G/3028.png,a drawing of a mushroom on a white background with a black outline,,Abstract shape resembling a mushroom or umbrella,,3,0.210730850696564,0.23,0.0,completing,,,2.0,0.0,0,1.0,4.02024672105196,2.04625,0.77431421446384,1,5,0.0872713327407836,0.199876165386324,0.271522045135498,0.439561968900392,0.1784957108615,0.07760481,0.1846458,0.09490261,12.3333333333333,5.68421052631579,1,0,0.0,0.22036542534828202,pre-schematic
4001,children,6.0,G,False,4001.png,../data/children/stimuli_G/4001.png,a drawing of a mushroom with a letter n on it,,Mushroom with spots and a heart inside a rectangle below,,4,0.37116014957428,0.43,29.0,mushroom,circles,heart,1.0,1.0,2,1.0,4.00750018250914,4.305625,0.899641219852502,6,7,0.16039514541626,0.272043802501076,0.395308357337366,0.749600610639002,0.324722863186392,0.08565189,0.10368755,0.12175834,7.04761904761905,6.35294117647059,0,0,0.375,0.40058007478714,pre-schematic
4002,children,6.0,G,False,4002.png,../data/children/stimuli_G/4002.png,a drawing of a mushroom on a white background with a black outline,,A simple drawing of a mushroom with a pointed top,,5,0.2760089635849,0.22,0.0,completing,,,2.0,0.0,0,1.0,3.77860261277815,1.7475,0.886127314227745,1,4,0.116749167442322,0.189235996558426,0.266528010368347,0.459048215687603,0.225021002687893,0.04733967,0.19008593,0.097644195,12.3333333333333,5.68421052631579,0,0,0.0,0.24800448179245,pre-schematic
4003,children,6.0,G,False,4003.png,../data/children/stimuli_G/4003.png,a drawing of a mushroom head with a long tail,,A simple line drawing of a mushroom,,5,0.206515073776245,0.21,0.0,completing,,,2.0,0.0,0,1.0,3.7317210324717,1.631875,0.913008989952406,1,2,0.0797910094261169,0.175740669711867,0.213912785053253,0.474696296446178,0.196096766266394,0.04380388,0.18631113,0.099777766,12.3333333333333,5.68421052631579,0,0,0.0,0.20825753688812249,pre-schematic
4004,children,5.0,G,True,4004.png,../data/children/stimuli_G/4004.png,drawing of a smiling face with a computer mouse in it,,"Simple face with two eyes, mouth, and a rectangular top",,4,0.431649297475815,0.37,15.0,(smiley) face,,,2.0,2.0,2,0.5,4.07374745186474,3.68,0.723436945987472,3,6,0.17909472113283,0.307976841926575,0.42921165910994,0.552362542421778,0.239189131048926,0.103743434,0.25957516,0.13991319,16.4444444444444,4.15384615384615,0,0,0.5,0.40082464873790746,pre-schematic
4005,children,7.0,G,False,4005.png,../data/children/stimuli_G/4005.png,drawing of a mushroom with a long tail and a long tail,,Mushroom shape with additional abstract lines and scribbles,,3,0.542752683162689,0.5,47.0,abstract doodle/hard to interpret,,,2.0,0.0,1,1.0,4.56318147569781,10.62375,0.608253855067297,1,36,0.0922592768359982,0.218571520405159,0.285963671562889,0.813985209501785,0.255712484262049,0.06436641,0.28524166,0.12127864,3.21739130434783,5.68421052631579,1,1,0.125,0.5213763415813445,schematic
4006,children,6.0,G,False,4006.png,../data/children/stimuli_G/4006.png,drawing of a clock with a face on it on a white background,,Hard to interpret,,2,0.56630665063858,0.56,62.0,abstract doodle/hard to interpret,tic/tac/toe,,2.0,1.0,3,1.0,5.24251602319922,7.990625,0.957929596467558,3,15,0.248445093631744,0.458286789553569,0.628205180168152,0.606037361796534,0.247959151205741,0.0,0.21793456,0.14597368,3.21739130434783,2.63414634146341,1,1,0.5,0.56315332531929,pre-schematic
4007,children,9.0,G,True,4007.png,../data/children/stimuli_G/4007.png,drawing of a woman with a crown on her head,,"Cartoon face with glasses, smile, and hair; simple black and white drawing",,5,0.619928061962128,0.58,67.0,(smiley) face,glasses,,2.0,4.0,4,1.0,8.20127471395825,20.16875,0.261664236617371,16,22,0.164029359817505,0.324119070891114,0.407135641149541,0.827405141575567,0.276844983436059,0.09476013,0.2561792,0.14748147,16.4444444444444,4.15384615384615,0,0,1.0,0.599964030981064,schematic
4008,children,7.0,G,False,4008.png,../data/children/stimuli_G/4008.png,drawing of a mushroom and an elephant under a tree,,Mushroom with door and animal-like shape beside it,,4,0.462102770805359,0.54,58.0,mushroom,door,copying,2.0,2.0,2,1.0,4.58302723716851,5.10625,0.815963175264895,16,6,0.176159059290858,0.29894147214119,0.38164883852005,0.676704430017103,0.280445293194225,0.101618886,0.18651552,0.14347628,7.04761904761905,6.35294117647059,0,0,0.5,0.5010513854026795,schematic
4009,children,5.0,G,False,4009.png,../data/children/stimuli_G/4009.png,drawing of a person holding a umbrella in the rain,,Hard to interpret,,2,0.531026661396027,0.45,34.0,abstract doodle/hard to interpret,,,1.0,0.0,1,1.0,5.49594823328085,11.89375,0.928708976932847,4,47,0.248445093631744,0.458286789553569,0.628205180168152,0.711714946508457,0.189624597802308,0.0,0.2722863,0.11894719,3.21739130434783,2.63414634146341,1,1,0.125,0.4905133306980135,pre-schematic
4010,children,4.0,G,True,4010.png,../data/children/stimuli_G/4010.png,drawing of a candle with a candle on it and a handwritten date,,Hard to interpret,,2,0.600579619407654,0.69,90.0,(smiley) face,numbers,ears,1.0,1.0,3,0.5,4.85386016576993,7.276875,0.686934673366834,6,11,0.248445093631744,0.458286789553569,0.628205180168152,0.694065705277569,0.297599419314775,0.0,0.3056433,0.17255676,16.4444444444444,2.63414634146341,1,0,0.5,0.645289809703827,pre-schematic
4011,children,4.0,G,False,4011.png,../data/children/stimuli_G/4011.png,drawing of a person holding a knife and a knife in their hand,,Hard to interpret,,1,0.476725518703461,0.57,65.0,creature/monster,,,1.0,1.0,2,1.0,3.41066472196291,2.541875,0.811709601873536,5,7,0.248445093631744,0.458286789553569,0.628205180168152,0.471230100435791,0.253602951845621,0.0,0.21184078,0.13096592,7.4,2.63414634146341,1,0,0.375,0.5233627593517305,pre-schematic
4012,children,6.0,G,False,4012.png,../data/children/stimuli_G/4012.png,drawing of a person with an umbrella in the rain,,Hard to interpret,,1,0.364609062671661,0.47,39.0,abstract doodle/hard to interpret,,,2.0,0.0,1,1.0,3.7139066854690497,2.341875,0.773090277777778,2,5,0.248445093631744,0.458286789553569,0.628205180168152,0.478900249039472,0.192831098279209,0.0,0.2433052,0.117796026,3.21739130434783,2.63414634146341,1,1,0.125,0.41730453133583045,pre-schematic
4013,children,7.0,G,False,4013.png,../data/children/stimuli_G/4013.png,drawing of a person holding a umbrella over a house,,Mushroom house with a square base and a pathway,,4,0.518535256385803,0.62,78.0,mushroom,,,1.0,2.0,3,1.0,4.44019803758121,9.135625,0.714020043392913,1,15,0.162677109241486,0.366113784859814,0.451921685097268,0.802724915410339,0.292913940433447,0.10940043,0.2621568,0.11822667,7.04761904761905,15.4285714285714,0,0,0.625,0.5692676281929014,schematic
4014,children,8.0,G,False,4014.png,../data/children/stimuli_G/4014.png,drawing of a person holding an umbrella with a bird flying by,,Hard to interpret,,1,0.550970017910004,0.47,38.0,abstract doodle/hard to interpret,,,1.0,1.0,3,1.0,5.32338366911197,9.11875,0.546136412691561,2,23,0.248445093631744,0.458286789553569,0.628205180168152,0.740417610483729,0.28887366154655,0.0,0.27129397,0.13402578,3.21739130434783,2.63414634146341,1,1,0.5,0.5104850089550019,schematic
4015,children,8.0,G,False,4015.png,../data/children/stimuli_G/4015.png,drawing of a person with a hat and a tie on,,Semi-circle object with textured rim and rectangular base,,4,0.484111666679382,0.5,46.0,abstract doodle/hard to interpret,,,1.0,0.0,2,1.0,4.06187443667661,3.47625,0.886883438963902,4,10,0.168003439903259,0.395617192591771,0.482853889465332,0.576450163404267,0.221016899707336,0.13454832,0.29553127,0.12212195,3.21739130434783,6.35294117647059,0,1,0.25,0.492055833339691,schematic
4016,children,9.0,G,False,4016.png,../data/children/stimuli_G/4016.png,a drawing of a mushroom with a lot of dots on it,,Mushroom with a spotted cap and textured stem drawn in black lines,,5,0.407194077968597,0.37,15.0,mushroom,circles,,2.0,2.0,2,1.0,3.86907874124416,5.56875,0.983609153535514,3,12,0.13286965293469,0.303887424220508,0.320163369178772,0.772044032246402,0.291306894642661,0.060556225,0.1133979,0.10336294,7.04761904761905,5.68421052631579,0,0,0.5,0.38859703898429854,schematic
4017,children,7.0,G,True,4017.png,../data/children/stimuli_G/4017.png,drawing of a face with a smile on it,,Simple stick figure with a round head and facial features,,5,0.611027479171753,0.6,73.0,creature/monster,hands,,2.0,3.0,4,1.0,12.0707876202443,16.308125,0.293828563787109,6,7,0.161910753022337,0.305900931358337,0.394001281618995,0.720056461045419,0.262119384155753,0.09848125,0.26760718,0.12672155,7.4,4.15384615384615,0,0,0.875,0.6055137395858765,schematic
4018,children,5.0,G,False,4018.png,../data/children/stimuli_G/4018.png,drawing of a person with a umbrella on a white background,,Abstract geometric design with symmetrical curved and angular lines,,3,0.56038111448288,0.61,75.0,abstract doodle/hard to interpret,lines,,2.0,0.0,1,1.0,4.24871078641492,9.893125,0.43844696969697,1,30,0.155387332714357,0.437272531904951,0.422718167304993,0.724192041297976,0.242545538839738,0.13553385,0.30440268,0.1487177,3.21739130434783,6.35294117647059,1,1,0.125,0.58519055724144,pre-schematic
4019,children,5.0,G,False,4019.png,../data/children/stimuli_G/4019.png,a drawing of a mushroom with a house in the middle,,A simple drawing of a mushroom with spots,,5,0.265396744012833,0.34,7.0,mushroom,circles,,2.0,2.0,2,1.0,3.5893356973232,3.69125,0.876233080981877,7,8,0.111292481422424,0.202244734830997,0.26270854473114,0.594110088088736,0.252950670316703,0.04548181,0.23037057,0.098235086,7.04761904761905,5.68421052631579,0,0,0.5,0.30269837200641647,pre-schematic
4020,children,6.0,G,False,4020.png,../data/children/stimuli_G/4020.png,a drawing of a circle with a small triangle on it,,Abstract drawing with overlapping lines and a triangular shape at the top,,3,0.535709142684937,0.49,43.0,abstract doodle/hard to interpret,lines,,2.0,0.0,2,0.5,4.60791591193133,10.73875,0.828343313373254,3,30,0.126260511501995,0.371629740540638,0.336024463176727,0.710464041875548,0.294860958066606,0.11865704,0.36735195,0.18357897,3.21739130434783,6.35294117647059,1,1,0.25,0.5128545713424685,pre-schematic
4021,children,5.0,G,False,4021.png,../data/children/stimuli_G/4021.png,drawing of a horse head with a long mane and a short tail,,Simple smiling figure with a horn and wide arms,,3,0.358178436756134,0.43,30.0,(smiley) face,,,2.0,1.0,3,1.0,3.89531497659718,2.36625,0.839333588663347,4,4,0.18336546421051,0.32161706581268,0.446139964691402,0.482205988941384,0.301049721594799,0.10963104,0.21195373,0.20687862,16.4444444444444,4.15384615384615,0,0,0.5,0.394089218378067,pre-schematic
4022,children,8.0,G,False,4022.png,../data/children/stimuli_G/4022.png,drawing of a man with a dog in a house,,"Robot with antennae arms under a wavy line, possibly symbolizing water",,4,0.604069292545319,0.77,97.0,person(s),boat,hands,2.0,3.0,4,1.0,5.4324100886512,10.09625,0.694523645659227,7,24,0.165302028339979,0.400129300359764,0.41649738451854,0.684599947310806,0.284827399138584,0.15316422,0.2778384,0.15502894,8.70588235294118,9.81818181818182,0,0,0.875,0.6870346462726595,schematic
4023,children,9.0,G,True,4023.png,../data/children/stimuli_G/4023.png,a drawing of a boat with a sail on it ' s side,,Simple outline of a bottle with a stopper at the top,,4,0.407057404518127,0.44,31.0,completing,abstract doodle/hard to interpret,,2.0,0.0,1,1.0,4.79448340527563,2.6925,0.828342245989305,2,5,0.16843292619088,0.315392770217983,0.370800595605391,0.537324564310012,0.205018337616166,0.17148435,0.31820294,0.14110096,12.3333333333333,6.35294117647059,0,0,0.125,0.42352870225906347,schematic
4024,children,9.0,G,True,4024.png,../data/children/stimuli_G/4024.png,drawing of a cup with a heart on it and a spoon in it,,"Dress with heart design on top, two straps",,5,0.505243539810181,0.6,73.0,abstract doodle/hard to interpret,heart,,2.0,1.0,2,1.0,4.93628329822519,3.6525,0.767836181035607,2,2,0.242853507825522,0.539192410659337,0.558906518351252,0.497608694121536,0.303205968800164,0.19786064,0.2229763,0.1952145,3.21739130434783,10.8,0,1,0.375,0.5526217699050905,schematic
4025,children,6.0,G,False,4025.png,../data/children/stimuli_G/4025.png,drawing of a bird with a crown on its head,,"A figure with a crown, wings, and stick-like arms and legs",,4,0.591239094734192,0.68,88.0,princess,hands,,2.0,3.0,4,1.0,6.10703338969189,8.499375,0.944797030295773,3,15,0.180163001422971,0.363219263841441,0.470199227333069,0.657227540948527,0.31219242835762,0.128253,0.21460564,0.13908124,49.33333333333329,4.15384615384615,0,0,0.875,0.635619547367096,pre-schematic
4026,children,7.0,G,False,4026.png,../data/children/stimuli_G/4026.png,drawing of a cartoon character with two horns and a nose,,"Character with large oval head, two antennas, and a smiling face",,4,0.582506537437439,0.59,70.0,creature/monster,feelers,hands,2.0,3.0,4,1.0,4.25791868843804,6.036875,0.682679960722109,5,12,0.207846688756543,0.394200288903729,0.493849128118105,0.702097440524813,0.337732770008054,0.11049254,0.17781834,0.16524948,7.4,4.15384615384615,0,0,0.875,0.5862532687187194,schematic
5001,children,9.0,G,False,5001.png,../data/children/stimuli_G/5001.png,drawing of a tie with a knot on it,,Hard to interpret,,2,0.530781507492065,0.54,58.0,abstract doodle/hard to interpret,lines,,2.0,0.0,1,1.0,4.44439372035772,4.741875,0.982026768642447,1,16,0.248445093631744,0.458286789553569,0.628205180168152,0.591047303545673,0.239922399957616,0.0,0.24109486,0.1368695,3.21739130434783,2.63414634146341,1,1,0.125,0.5353907537460325,schematic
5002,children,6.0,G,False,5002.png,../data/children/stimuli_G/5002.png,drawing of a child ' s drawing of a tree with a bird on it,,Hard to interpret,,2,0.681609749794006,0.62,78.0,abstract doodle/hard to interpret,lines,,2.0,1.0,2,1.0,4.59004137186124,19.7775,0.404448143524298,2,92,0.248445093631744,0.458286789553569,0.628205180168152,0.811545242872632,0.319446555331534,0.0,0.26994422,0.16098806,3.21739130434783,2.63414634146341,1,1,0.375,0.650804874897003,pre-schematic
5003,children,8.0,G,False,5003.png,../data/children/stimuli_G/5003.png,drawing of a cartoon character with a key in his mouth,,"Mushroom-shaped house with circular windows, scribbles in front",,5,0.53560084104538,0.48,40.0,abstract doodle/hard to interpret,circles,,1.0,2.0,2,1.0,6.11098615605521,5.7925,0.758067255434783,9,4,0.145061194896698,0.355459849699135,0.38263127907328,0.666886560723573,0.232544924502648,0.108450316,0.28844464,0.10762061,3.21739130434783,15.4285714285714,0,1,0.5,0.50780042052269,schematic
5004,children,8.0,G,True,5004.png,../data/children/stimuli_G/5004.png,drawing of a person with a large head and a small body,,Hard to interpret,,1,0.429498136043549,0.43,30.0,person,,,1.0,1.0,1,1.0,4.49944983628602,2.870625,0.639389511284299,1,4,0.248445093631744,0.458286789553569,0.628205180168152,0.575642531475158,0.244819163591495,0.0,0.2875129,0.15546577,8.70588235294118,2.63414634146341,1,0,0.25,0.4297490680217745,schematic
5009,children,7.0,G,False,5009.png,../data/children/stimuli_G/5009.png,drawing of a man with a hat and a tie on,,Hard to interpret,,2,0.494705736637116,0.51,49.0,person(s),boat,,1.0,1.0,1,0.5,3.94738008434505,2.3925,0.764716981132075,5,3,0.248445093631744,0.458286789553569,0.628205180168152,0.479549401809365,0.197850546295444,0.0,0.21078019,0.10303295,8.70588235294118,2.63414634146341,1,0,0.25,0.502352868318558,schematic
5010,children,7.0,G,False,5010.png,../data/children/stimuli_G/5010.png,there is a drawing of a clock on a white wall,,Hard to interpret,,1,0.29514667391777,0.17,0.0,blank,,,2.0,0.0,0,0.0,3.86164287484681,0.841875,0.927986200948685,9,2,0.248445093631744,0.458286789553569,0.628205180168152,0.0875161494993449,0.0594726414641905,0.0,0.25831145,0.10180211,49.33333333333329,2.63414634146341,1,1,0.0,0.232573336958885,schematic
